Lead_ID,Business_Name,Category,Locality,Landmark,City_Pincode,Est_Monthly_Revenue,Avg_Ticket_Size,Google_Rating,Current_Online_Status,Decision_Maker,Contact_Reference,Key_Vulnerability,SahayShakti_Pitch_Hook,Lead_Priority,Outreach_Status
SST-ROH-1042,Sanjivani Multispeciality Health Polyclinic,Dental & Healthcare Clinics,Sector 11 Market,Near G3S Mall & Garg Trade Centre,"Rohini, Delhi - 110085",Rs. 8.0 - 14.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.3 Stars (214 Reviews),No Website (Only Justdial & Google Map listing),Doctors / Chief Medical Consultants,+91 9863 365 512,No patient WhatsApp automated reminder system or interactive cost estimator on their profile.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1043,Dr. Sethi Advanced Maxillofacial Clinic,Dental & Healthcare Clinics,Sector 13 Central Market,Ring Road / Bhagwan Mahavir Hospital Road,"Rohini, Delhi - 110085",Rs. 10.0 - 16.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.7 Stars (334 Reviews),No Website (Only Instagram Profile & WhatsApp link),Doctors / Chief Medical Consultants,+91 9870 634 266,Has high footfall but zero Google organic SEO capture for 'Best Clinic in Rohini'; loses 40+ patient calls monthly.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1044,Grace Dermatology & Cosmetology Studio,Dental & Healthcare Clinics,Sector 14 Prashant Vihar,Near Fun Cinema / Outer Ring Road,"Rohini, Delhi - 110085",Rs. 6.0 - 10.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.7 Stars (587 Reviews),Extremely Outdated Static Page (Not Mobile Responsive),Doctors / Chief Medical Consultants,+91 9811 236 439,Relies only on walk-ins and outdated Justdial reviews; no digital treatment gallery or doctor credential showcase.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1045,Rohini Women Care & High-Risk Pregnancy Hub,Dental & Healthcare Clinics,Sector 15 Main Commercial Market,Near KN Katju Marg,"Rohini, Delhi - 110089",Rs. 18.0 - 21.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.6 Stars (165 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Doctors / Chief Medical Consultants,+91 9850 902 940,Relies only on walk-ins and outdated Justdial reviews; no digital treatment gallery or doctor credential showcase.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1046,Dr. Grover Dental Studio & Aligners,Dental & Healthcare Clinics,Sector 16 Market,Opposite DTU Hub,"Rohini, Delhi - 110089",Rs. 6.0 - 8.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.4 Stars (118 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Doctors / Chief Medical Consultants,+91 9815 113 318,Has high footfall but zero Google organic SEO capture for 'Best Clinic in Rohini'; loses 40+ patient calls monthly.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1047,Vardhman Health Care & Daycare Surgery,Dental & Healthcare Clinics,Sector 17 Commercial Hub,Near City Centre,"Rohini, Delhi - 110089",Rs. 11.0 - 14.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.4 Stars (668 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Doctors / Chief Medical Consultants,+91 9883 169 733,Lacks online appointment booking; losing high-ticket dental implant/Invisalign patients to Clove/Practo competitors.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1048,Skin Nirvana Laser & Aesthetic Clinic,Dental & Healthcare Clinics,Sector 24 Commercial Centre,Near Rithala Metro Link,"Rohini, Delhi - 110085",Rs. 17.0 - 21.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.7 Stars (627 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Doctors / Chief Medical Consultants,+91 9853 106 750,No patient WhatsApp automated reminder system or interactive cost estimator on their profile.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1049,Dr. Rastogi ENT & Audiology Centre,Dental & Healthcare Clinics,Sector 3 Rohini Market,Near Jaipur Golden Hospital,"Rohini, Delhi - 110085",Rs. 8.0 - 12.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.9 Stars (421 Reviews),No Website (Only IndiaMART / Sulekha listing),Doctors / Chief Medical Consultants,+91 9897 975 185,No patient WhatsApp automated reminder system or interactive cost estimator on their profile.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1050,Apollo Diagnostics Rohini Franchisee Centre,Dental & Healthcare Clinics,Sector 5 CSC Market,Near Rajiv Gandhi Cancer Institute,"Rohini, Delhi - 110085",Rs. 16.0 - 20.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.6 Stars (651 Reviews),No Website (Only IndiaMART / Sulekha listing),Doctors / Chief Medical Consultants,+91 9893 399 125,Lacks online appointment booking; losing high-ticket dental implant/Invisalign patients to Clove/Practo competitors.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1051,Dr. Aggarwal Child Wellness Clinic,Dental & Healthcare Clinics,Sector 6 Commercial Complex,Near Ayodhya Chowk,"Rohini, Delhi - 110085",Rs. 14.0 - 18.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.4 Stars (156 Reviews),No Website (Only Justdial & Google Map listing),Doctors / Chief Medical Consultants,+91 9886 848 648,No patient WhatsApp automated reminder system or interactive cost estimator on their profile.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1052,Nirvana Physiotherapy & Stroke Rehab,Dental & Healthcare Clinics,Sector 18 Commercial Hub,Badli Road / Samaypur link,"Rohini, Delhi - 110089",Rs. 14.0 - 18.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.4 Stars (59 Reviews),Extremely Outdated Static Page (Not Mobile Responsive),Doctors / Chief Medical Consultants,+91 9886 485 673,Has high footfall but zero Google organic SEO capture for 'Best Clinic in Rohini'; loses 40+ patient calls monthly.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1053,Dr. Goyal Diabetic Foot Care & Surgery,Dental & Healthcare Clinics,Sector 22 Market,Near Pocket 4 Market,"Rohini, Delhi - 110086",Rs. 17.0 - 23.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.4 Stars (103 Reviews),Extremely Outdated Static Page (Not Mobile Responsive),Doctors / Chief Medical Consultants,+91 9833 579 603,No patient WhatsApp automated reminder system or interactive cost estimator on their profile.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1054,Rohini Laser Dental Implants & Smile Design,Dental & Healthcare Clinics,Sector 25 Marble & Commercial Hub,Near Rithala Industrial Area,"Rohini, Delhi - 110085",Rs. 6.0 - 12.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.4 Stars (325 Reviews),No Website (Only Justdial & Google Map listing),Doctors / Chief Medical Consultants,+91 9868 307 372,Lacks online appointment booking; losing high-ticket dental implant/Invisalign patients to Clove/Practo competitors.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1055,Suraksha Diagnostic & Wellness Centre,Dental & Healthcare Clinics,Mangolpuri Marble Market Hub (Rohini Border),Main Outer Ring Road,"Rohini, Delhi - 110083",Rs. 18.0 - 22.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.8 Stars (476 Reviews),No Website (Only IndiaMART / Sulekha listing),Doctors / Chief Medical Consultants,+91 9811 500 225,No patient WhatsApp automated reminder system or interactive cost estimator on their profile.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1056,Dr. Kaushik Joint Replacement & Knee Clinic,Dental & Healthcare Clinics,GT Karnal Road Banquet Belt,Alipur / Rohini Extn,"Rohini, Delhi - 110036",Rs. 15.0 - 17.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.7 Stars (267 Reviews),No Website (Only IndiaMART / Sulekha listing),Doctors / Chief Medical Consultants,+91 9884 613 227,Has high footfall but zero Google organic SEO capture for 'Best Clinic in Rohini'; loses 40+ patient calls monthly.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1057,Aura Dental Studio & Oral Surgery,Dental & Healthcare Clinics,Pitampura Commercial Hub,Near Netaji Subhash Place / Rani Bagh,"Rohini, Delhi - 110034",Rs. 18.0 - 22.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.3 Stars (218 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Doctors / Chief Medical Consultants,+91 9847 749 627,Lacks online appointment booking; losing high-ticket dental implant/Invisalign patients to Clove/Practo competitors.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1058,"Dr. Jain Skin, Hair & Laser Aesthetics",Dental & Healthcare Clinics,Sector 7 Market,Near Rohini West Metro Station,"Rohini, Delhi - 110085",Rs. 11.0 - 17.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.9 Stars (318 Reviews),No Website (Only Instagram Profile & WhatsApp link),Doctors / Chief Medical Consultants,+91 9869 145 275,Lacks online appointment booking; losing high-ticket dental implant/Invisalign patients to Clove/Practo competitors.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1059,City Gastro Liver & Endoscopy Centre,Dental & Healthcare Clinics,Sector 8 Main Market,Near Rohini East Metro Station,"Rohini, Delhi - 110085",Rs. 8.0 - 13.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.4 Stars (81 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Doctors / Chief Medical Consultants,+91 9885 106 468,Has high footfall but zero Google organic SEO capture for 'Best Clinic in Rohini'; loses 40+ patient calls monthly.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1060,Dr. Arora Children Clinic & Neonatology,Dental & Healthcare Clinics,Sector 9 Commercial Complex,Near DC Chowk,"Rohini, Delhi - 110085",Rs. 9.0 - 12.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.7 Stars (353 Reviews),No Website (Only Instagram Profile & WhatsApp link),Doctors / Chief Medical Consultants,+91 9827 863 198,Has high footfall but zero Google organic SEO capture for 'Best Clinic in Rohini'; loses 40+ patient calls monthly.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1061,Dr. Sood Chest & Pulmonology Care,Dental & Healthcare Clinics,Sector 11 Market,Near G3S Mall & Garg Trade Centre,"Rohini, Delhi - 110085",Rs. 7.0 - 10.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.5 Stars (477 Reviews),No Website (Only Justdial & Google Map listing),Doctors / Chief Medical Consultants,+91 9852 116 548,Has high footfall but zero Google organic SEO capture for 'Best Clinic in Rohini'; loses 40+ patient calls monthly.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1062,Rohini Spine Alignment & Chiropractic Hub,Dental & Healthcare Clinics,Sector 13 Central Market,Ring Road / Bhagwan Mahavir Hospital Road,"Rohini, Delhi - 110085",Rs. 8.0 - 10.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.4 Stars (541 Reviews),No Website (Only Justdial & Google Map listing),Doctors / Chief Medical Consultants,+91 9851 780 453,Has high footfall but zero Google organic SEO capture for 'Best Clinic in Rohini'; loses 40+ patient calls monthly.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1063,Dr. Malik Eye Laser & Cataract Hospital,Dental & Healthcare Clinics,Sector 14 Prashant Vihar,Near Fun Cinema / Outer Ring Road,"Rohini, Delhi - 110085",Rs. 16.0 - 20.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.3 Stars (64 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Doctors / Chief Medical Consultants,+91 9899 885 541,Relies only on walk-ins and outdated Justdial reviews; no digital treatment gallery or doctor credential showcase.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1064,Dental Bliss Cosmetic & Aligners Studio,Dental & Healthcare Clinics,Sector 15 Main Commercial Market,Near KN Katju Marg,"Rohini, Delhi - 110089",Rs. 9.0 - 11.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.3 Stars (660 Reviews),No Website (Only Instagram Profile & WhatsApp link),Doctors / Chief Medical Consultants,+91 9815 582 273,No patient WhatsApp automated reminder system or interactive cost estimator on their profile.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1065,Kiran Care Women Health & Ultrasound Hub,Dental & Healthcare Clinics,Sector 16 Market,Opposite DTU Hub,"Rohini, Delhi - 110089",Rs. 7.0 - 10.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.4 Stars (133 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Doctors / Chief Medical Consultants,+91 9872 484 987,Relies only on walk-ins and outdated Justdial reviews; no digital treatment gallery or doctor credential showcase.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1066,Dr. Dhawan Ortho & Sports Medicine,Dental & Healthcare Clinics,Sector 17 Commercial Hub,Near City Centre,"Rohini, Delhi - 110089",Rs. 14.0 - 18.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.7 Stars (419 Reviews),No Website (Only Justdial & Google Map listing),Doctors / Chief Medical Consultants,+91 9858 925 454,Relies only on walk-ins and outdated Justdial reviews; no digital treatment gallery or doctor credential showcase.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1067,Dr. Nanda Homeopathy & Chronic Care Clinic,Dental & Healthcare Clinics,Sector 24 Commercial Centre,Near Rithala Metro Link,"Rohini, Delhi - 110085",Rs. 14.0 - 16.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.5 Stars (463 Reviews),No Website (Only IndiaMART / Sulekha listing),Doctors / Chief Medical Consultants,+91 9862 151 972,Relies only on walk-ins and outdated Justdial reviews; no digital treatment gallery or doctor credential showcase.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1068,V Care Advanced Diagnostic Ultrasound Lab,Dental & Healthcare Clinics,Sector 3 Rohini Market,Near Jaipur Golden Hospital,"Rohini, Delhi - 110085",Rs. 17.0 - 22.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.5 Stars (653 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Doctors / Chief Medical Consultants,+91 9862 355 136,Lacks online appointment booking; losing high-ticket dental implant/Invisalign patients to Clove/Practo competitors.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1069,True Smile Dental & Facial Aesthetics,Dental & Healthcare Clinics,Sector 5 CSC Market,Near Rajiv Gandhi Cancer Institute,"Rohini, Delhi - 110085",Rs. 16.0 - 21.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.5 Stars (572 Reviews),No Website (Only Instagram Profile & WhatsApp link),Doctors / Chief Medical Consultants,+91 9881 648 343,Has high footfall but zero Google organic SEO capture for 'Best Clinic in Rohini'; loses 40+ patient calls monthly.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1070,Dr. Gulati Child Health & Allergy Clinic,Dental & Healthcare Clinics,Sector 6 Commercial Complex,Near Ayodhya Chowk,"Rohini, Delhi - 110085",Rs. 11.0 - 16.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.5 Stars (617 Reviews),No Website (Only IndiaMART / Sulekha listing),Doctors / Chief Medical Consultants,+91 9829 504 766,No patient WhatsApp automated reminder system or interactive cost estimator on their profile.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1071,Dr. Mahajan Vascular & Diabetic Centre,Dental & Healthcare Clinics,Sector 18 Commercial Hub,Badli Road / Samaypur link,"Rohini, Delhi - 110089",Rs. 13.0 - 15.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.9 Stars (619 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Doctors / Chief Medical Consultants,+91 9867 289 243,Has high footfall but zero Google organic SEO capture for 'Best Clinic in Rohini'; loses 40+ patient calls monthly.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1072,MedStar Polyclinic & Minor Surgical Hub,Dental & Healthcare Clinics,Sector 22 Market,Near Pocket 4 Market,"Rohini, Delhi - 110086",Rs. 13.0 - 16.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.4 Stars (452 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Doctors / Chief Medical Consultants,+91 9892 997 478,Has high footfall but zero Google organic SEO capture for 'Best Clinic in Rohini'; loses 40+ patient calls monthly.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1073,Dr. Rawat Bone & Fracture Clinic,Dental & Healthcare Clinics,Sector 25 Marble & Commercial Hub,Near Rithala Industrial Area,"Rohini, Delhi - 110085",Rs. 8.0 - 12.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.8 Stars (195 Reviews),Extremely Outdated Static Page (Not Mobile Responsive),Doctors / Chief Medical Consultants,+91 9866 309 264,Has high footfall but zero Google organic SEO capture for 'Best Clinic in Rohini'; loses 40+ patient calls monthly.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1074,Rohini IVF & Intrauterine Insemination Centre,Dental & Healthcare Clinics,Mangolpuri Marble Market Hub (Rohini Border),Main Outer Ring Road,"Rohini, Delhi - 110083",Rs. 7.0 - 9.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.5 Stars (627 Reviews),No Website (Only Instagram Profile & WhatsApp link),Doctors / Chief Medical Consultants,+91 9833 892 190,Has high footfall but zero Google organic SEO capture for 'Best Clinic in Rohini'; loses 40+ patient calls monthly.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1075,Glow Derm Hair Regrowth & Skin Studio,Dental & Healthcare Clinics,GT Karnal Road Banquet Belt,Alipur / Rohini Extn,"Rohini, Delhi - 110036",Rs. 8.0 - 12.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.6 Stars (173 Reviews),Extremely Outdated Static Page (Not Mobile Responsive),Doctors / Chief Medical Consultants,+91 9894 264 481,Lacks online appointment booking; losing high-ticket dental implant/Invisalign patients to Clove/Practo competitors.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1076,Dr. Oberoi Orthodontic & Smile Center,Dental & Healthcare Clinics,Pitampura Commercial Hub,Near Netaji Subhash Place / Rani Bagh,"Rohini, Delhi - 110034",Rs. 14.0 - 20.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.7 Stars (66 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Doctors / Chief Medical Consultants,+91 9829 808 992,Has high footfall but zero Google organic SEO capture for 'Best Clinic in Rohini'; loses 40+ patient calls monthly.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1077,Puri Eye Care & Micro-Surgery Hospital,Dental & Healthcare Clinics,Sector 7 Market,Near Rohini West Metro Station,"Rohini, Delhi - 110085",Rs. 6.0 - 12.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.4 Stars (110 Reviews),No Website (Only Justdial & Google Map listing),Doctors / Chief Medical Consultants,+91 9861 627 277,Has high footfall but zero Google organic SEO capture for 'Best Clinic in Rohini'; loses 40+ patient calls monthly.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1078,Vedic Panchakarma & Detox Spa Clinic,Dental & Healthcare Clinics,Sector 8 Main Market,Near Rohini East Metro Station,"Rohini, Delhi - 110085",Rs. 17.0 - 23.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.4 Stars (390 Reviews),No Website (Only Justdial & Google Map listing),Doctors / Chief Medical Consultants,+91 9836 198 748,Relies only on walk-ins and outdated Justdial reviews; no digital treatment gallery or doctor credential showcase.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1079,Dr. Saxena Dental Lounge & Dental Tourism,Dental & Healthcare Clinics,Sector 9 Commercial Complex,Near DC Chowk,"Rohini, Delhi - 110085",Rs. 14.0 - 20.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.4 Stars (456 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Doctors / Chief Medical Consultants,+91 9877 933 920,Lacks online appointment booking; losing high-ticket dental implant/Invisalign patients to Clove/Practo competitors.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1080,LifeLine Heart & Medical Day Care Hub,Dental & Healthcare Clinics,Sector 11 Market,Near G3S Mall & Garg Trade Centre,"Rohini, Delhi - 110085",Rs. 12.0 - 16.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.7 Stars (310 Reviews),No Website (Only Justdial & Google Map listing),Doctors / Chief Medical Consultants,+91 9868 308 149,No patient WhatsApp automated reminder system or interactive cost estimator on their profile.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1081,Dr. Narang ENT & Sinus Endoscopy Hub,Dental & Healthcare Clinics,Sector 13 Central Market,Ring Road / Bhagwan Mahavir Hospital Road,"Rohini, Delhi - 110085",Rs. 17.0 - 22.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.7 Stars (171 Reviews),No Website (Only IndiaMART / Sulekha listing),Doctors / Chief Medical Consultants,+91 9889 942 106,Relies only on walk-ins and outdated Justdial reviews; no digital treatment gallery or doctor credential showcase.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1082,Dr. Bhalla Child Health & Immunization Clinic,Dental & Healthcare Clinics,Sector 14 Prashant Vihar,Near Fun Cinema / Outer Ring Road,"Rohini, Delhi - 110085",Rs. 10.0 - 14.0 Lakhs/mo,"Rs. 1,500 - Rs. 45,000",4.7 Stars (371 Reviews),No Website (Only Justdial & Google Map listing),Doctors / Chief Medical Consultants,+91 9880 576 953,No patient WhatsApp automated reminder system or interactive cost estimator on their profile.,"Pitch 'SahayShakti SmartClinic Web Suite': Instant WhatsApp appointment booking, doctor credentials showcase, treatment pricing guide, and Google review booster.",High Priority,Uncontacted / Ready for Pitch
