Lead_ID,Business_Name,Category,Locality,Landmark,City_Pincode,Est_Monthly_Revenue,Avg_Ticket_Size,Google_Rating,Current_Online_Status,Decision_Maker,Contact_Reference,Key_Vulnerability,SahayShakti_Pitch_Hook,Lead_Priority,Outreach_Status
SST-ROH-1242,Urban Nest Architecture & Design Studio,Interior Designers & Modular Kitchens,Sector 11 Market,Near G3S Mall & Garg Trade Centre,"Rohini, Delhi - 110085",Rs. 23.0 - 26.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.7 Stars (324 Reviews),Extremely Outdated Static Page (Not Mobile Responsive),Managing Partners / Principal Designers,+91 9820 262 980,No automated WhatsApp lead capture funnel for homeowners looking for turnkey home renovations.,"Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1243,Concept Living Modular & Architectural Designs,Interior Designers & Modular Kitchens,Sector 13 Central Market,Ring Road / Bhagwan Mahavir Hospital Road,"Rohini, Delhi - 110085",Rs. 19.0 - 23.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.7 Stars (652 Reviews),No Website (Only Instagram Profile & WhatsApp link),Managing Partners / Principal Designers,+91 9888 544 916,Lacks a 3D virtual project walkthrough website and interactive modular kitchen cost calculator.,"Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1244,Sleek Space Modular Kitchens Rohini,Interior Designers & Modular Kitchens,Sector 14 Prashant Vihar,Near Fun Cinema / Outer Ring Road,"Rohini, Delhi - 110085",Rs. 14.0 - 20.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.7 Stars (300 Reviews),No Website (Only Instagram Profile & WhatsApp link),Managing Partners / Principal Designers,+91 9897 921 115,Lacks a 3D virtual project walkthrough website and interactive modular kitchen cost calculator.,"Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1245,Luxe Habitat Turnkey Interior Firm,Interior Designers & Modular Kitchens,Sector 15 Main Commercial Market,Near KN Katju Marg,"Rohini, Delhi - 110089",Rs. 23.0 - 25.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.9 Stars (288 Reviews),No Website (Only Justdial & Google Map listing),Managing Partners / Principal Designers,+91 9893 265 282,No automated WhatsApp lead capture funnel for homeowners looking for turnkey home renovations.,"Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1246,Shree Ram Interior Works & False Ceiling,Interior Designers & Modular Kitchens,Sector 16 Market,Opposite DTU Hub,"Rohini, Delhi - 110089",Rs. 24.0 - 28.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.6 Stars (591 Reviews),No Website (Only Justdial & Google Map listing),Managing Partners / Principal Designers,+91 9859 646 946,Lacks a 3D virtual project walkthrough website and interactive modular kitchen cost calculator.,"Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1247,Innovate Interior Studio & 3D Renderings,Interior Designers & Modular Kitchens,Sector 17 Commercial Hub,Near City Centre,"Rohini, Delhi - 110089",Rs. 31.0 - 36.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.9 Stars (427 Reviews),No Website (Only IndiaMART / Sulekha listing),Managing Partners / Principal Designers,+91 9840 839 393,Lacks a 3D virtual project walkthrough website and interactive modular kitchen cost calculator.,"Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1248,Opulent Living Home Interiors,Interior Designers & Modular Kitchens,Sector 24 Commercial Centre,Near Rithala Metro Link,"Rohini, Delhi - 110085",Rs. 16.0 - 20.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.6 Stars (467 Reviews),Extremely Outdated Static Page (Not Mobile Responsive),Managing Partners / Principal Designers,+91 9897 299 792,Depends on aggregator leads (Justdial/IndiaMART) which are resold to 5 competitors simultaneously.,"Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1249,Casa Bella Modular Kitchens & Luxury Bath,Interior Designers & Modular Kitchens,Sector 3 Rohini Market,Near Jaipur Golden Hospital,"Rohini, Delhi - 110085",Rs. 30.0 - 36.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.7 Stars (453 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Managing Partners / Principal Designers,+91 9837 176 723,Lacks a 3D virtual project walkthrough website and interactive modular kitchen cost calculator.,"Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1250,Prime Woodcraft & Architectural Hardware,Interior Designers & Modular Kitchens,Sector 5 CSC Market,Near Rajiv Gandhi Cancer Institute,"Rohini, Delhi - 110085",Rs. 32.0 - 35.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.7 Stars (666 Reviews),No Website (Only Justdial & Google Map listing),Managing Partners / Principal Designers,+91 9872 103 754,Lacks a 3D virtual project walkthrough website and interactive modular kitchen cost calculator.,"Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1251,Studio Element Turnkey Interiors,Interior Designers & Modular Kitchens,Sector 6 Commercial Complex,Near Ayodhya Chowk,"Rohini, Delhi - 110085",Rs. 16.0 - 21.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.4 Stars (532 Reviews),No Website (Only Instagram Profile & WhatsApp link),Managing Partners / Principal Designers,+91 9813 164 228,"High-ticket luxury clients in Rohini Sectors 9, 13 & 14 cannot verify past completed project portfolios online.","Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1252,Vista Architectural & Interior Designers,Interior Designers & Modular Kitchens,Sector 18 Commercial Hub,Badli Road / Samaypur link,"Rohini, Delhi - 110089",Rs. 21.0 - 25.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.5 Stars (434 Reviews),No Website (Only Justdial & Google Map listing),Managing Partners / Principal Designers,+91 9855 171 287,Depends on aggregator leads (Justdial/IndiaMART) which are resold to 5 competitors simultaneously.,"Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1253,Creative Spaces Turnkey Interior Works,Interior Designers & Modular Kitchens,Sector 22 Market,Near Pocket 4 Market,"Rohini, Delhi - 110086",Rs. 30.0 - 35.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.4 Stars (548 Reviews),No Website (Only IndiaMART / Sulekha listing),Managing Partners / Principal Designers,+91 9871 488 711,Lacks a 3D virtual project walkthrough website and interactive modular kitchen cost calculator.,"Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1254,Ambience Interiors & Modular Solutions,Interior Designers & Modular Kitchens,Sector 25 Marble & Commercial Hub,Near Rithala Industrial Area,"Rohini, Delhi - 110085",Rs. 24.0 - 26.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.9 Stars (544 Reviews),No Website (Only Justdial & Google Map listing),Managing Partners / Principal Designers,+91 9815 766 211,Depends on aggregator leads (Justdial/IndiaMART) which are resold to 5 competitors simultaneously.,"Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1255,Royal Decor & Modular Wardrobes Rohini,Interior Designers & Modular Kitchens,Mangolpuri Marble Market Hub (Rohini Border),Main Outer Ring Road,"Rohini, Delhi - 110083",Rs. 25.0 - 28.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.3 Stars (251 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Managing Partners / Principal Designers,+91 9841 490 879,"High-ticket luxury clients in Rohini Sectors 9, 13 & 14 cannot verify past completed project portfolios online.","Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1256,Wood Vista Turnkey Interiors & Furniture,Interior Designers & Modular Kitchens,GT Karnal Road Banquet Belt,Alipur / Rohini Extn,"Rohini, Delhi - 110036",Rs. 21.0 - 24.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.8 Stars (129 Reviews),No Website (Only Instagram Profile & WhatsApp link),Managing Partners / Principal Designers,+91 9842 618 625,No automated WhatsApp lead capture funnel for homeowners looking for turnkey home renovations.,"Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1257,Classic Homes Interior & Exterior Concepts,Interior Designers & Modular Kitchens,Pitampura Commercial Hub,Near Netaji Subhash Place / Rani Bagh,"Rohini, Delhi - 110034",Rs. 23.0 - 28.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.6 Stars (322 Reviews),Extremely Outdated Static Page (Not Mobile Responsive),Managing Partners / Principal Designers,+91 9894 719 516,"High-ticket luxury clients in Rohini Sectors 9, 13 & 14 cannot verify past completed project portfolios online.","Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1258,Studio Line Architecture & Space Design,Interior Designers & Modular Kitchens,Sector 7 Market,Near Rohini West Metro Station,"Rohini, Delhi - 110085",Rs. 22.0 - 28.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.8 Stars (60 Reviews),No Website (Only IndiaMART / Sulekha listing),Managing Partners / Principal Designers,+91 9820 655 439,"High-ticket luxury clients in Rohini Sectors 9, 13 & 14 cannot verify past completed project portfolios online.","Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1259,Form & Space Turnkey Interiors,Interior Designers & Modular Kitchens,Sector 8 Main Market,Near Rohini East Metro Station,"Rohini, Delhi - 110085",Rs. 32.0 - 38.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.9 Stars (612 Reviews),Extremely Outdated Static Page (Not Mobile Responsive),Managing Partners / Principal Designers,+91 9867 883 392,"High-ticket luxury clients in Rohini Sectors 9, 13 & 14 cannot verify past completed project portfolios online.","Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1260,Livspace Partner Studio Rohini Hub,Interior Designers & Modular Kitchens,Sector 9 Commercial Complex,Near DC Chowk,"Rohini, Delhi - 110085",Rs. 24.0 - 28.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.6 Stars (302 Reviews),No Website (Only Justdial & Google Map listing),Managing Partners / Principal Designers,+91 9836 965 486,Lacks a 3D virtual project walkthrough website and interactive modular kitchen cost calculator.,"Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1261,Shree Shyam Interiors & Modular Concepts (Branch 2),Interior Designers & Modular Kitchens,Sector 11 Market,Near G3S Mall & Garg Trade Centre,"Rohini, Delhi - 110085",Rs. 32.0 - 34.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.7 Stars (663 Reviews),No Website (Only Justdial & Google Map listing),Managing Partners / Principal Designers,+91 9840 945 369,"High-ticket luxury clients in Rohini Sectors 9, 13 & 14 cannot verify past completed project portfolios online.","Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1262,A2Z Interior Solutions & Woodcraft (Branch 2),Interior Designers & Modular Kitchens,Sector 13 Central Market,Ring Road / Bhagwan Mahavir Hospital Road,"Rohini, Delhi - 110085",Rs. 23.0 - 29.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.6 Stars (647 Reviews),Extremely Outdated Static Page (Not Mobile Responsive),Managing Partners / Principal Designers,+91 9878 345 451,No automated WhatsApp lead capture funnel for homeowners looking for turnkey home renovations.,"Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1263,Arcint Design Studio & Turnkey Interiors (Branch 2),Interior Designers & Modular Kitchens,Sector 14 Prashant Vihar,Near Fun Cinema / Outer Ring Road,"Rohini, Delhi - 110085",Rs. 35.0 - 39.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.8 Stars (508 Reviews),No Website (Only IndiaMART / Sulekha listing),Managing Partners / Principal Designers,+91 9830 328 523,No automated WhatsApp lead capture funnel for homeowners looking for turnkey home renovations.,"Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1264,Wallmantra Modular Kitchens & Wardrobes (Branch 2),Interior Designers & Modular Kitchens,Sector 15 Main Commercial Market,Near KN Katju Marg,"Rohini, Delhi - 110089",Rs. 21.0 - 25.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.7 Stars (203 Reviews),No Website (Only IndiaMART / Sulekha listing),Managing Partners / Principal Designers,+91 9857 987 447,Depends on aggregator leads (Justdial/IndiaMART) which are resold to 5 competitors simultaneously.,"Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1265,Delhi Interior & Architecture Studio (Branch 2),Interior Designers & Modular Kitchens,Sector 16 Market,Opposite DTU Hub,"Rohini, Delhi - 110089",Rs. 19.0 - 24.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.4 Stars (237 Reviews),No Website (Only Justdial & Google Map listing),Managing Partners / Principal Designers,+91 9884 187 551,Depends on aggregator leads (Justdial/IndiaMART) which are resold to 5 competitors simultaneously.,"Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1266,SKF Decor Turnkey Interior Studio (Branch 2),Interior Designers & Modular Kitchens,Sector 17 Commercial Hub,Near City Centre,"Rohini, Delhi - 110089",Rs. 32.0 - 37.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.4 Stars (230 Reviews),No Website (Only IndiaMART / Sulekha listing),Managing Partners / Principal Designers,+91 9895 395 387,Depends on aggregator leads (Justdial/IndiaMART) which are resold to 5 competitors simultaneously.,"Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1267,Design Indian Kitchens & Homes Rohini (Branch 2),Interior Designers & Modular Kitchens,Sector 24 Commercial Centre,Near Rithala Metro Link,"Rohini, Delhi - 110085",Rs. 19.0 - 23.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.7 Stars (443 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Managing Partners / Principal Designers,+91 9842 129 998,"High-ticket luxury clients in Rohini Sectors 9, 13 & 14 cannot verify past completed project portfolios online.","Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1268,Vardhman Modular Kitchen & Wardrobe Hub (Branch 2),Interior Designers & Modular Kitchens,Sector 3 Rohini Market,Near Jaipur Golden Hospital,"Rohini, Delhi - 110085",Rs. 25.0 - 29.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.5 Stars (646 Reviews),Extremely Outdated Static Page (Not Mobile Responsive),Managing Partners / Principal Designers,+91 9837 573 120,Lacks a 3D virtual project walkthrough website and interactive modular kitchen cost calculator.,"Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1269,Urban Space Architecture & Interiors (Branch 2),Interior Designers & Modular Kitchens,Sector 5 CSC Market,Near Rajiv Gandhi Cancer Institute,"Rohini, Delhi - 110085",Rs. 18.0 - 20.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.4 Stars (397 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Managing Partners / Principal Designers,+91 9897 371 892,Depends on aggregator leads (Justdial/IndiaMART) which are resold to 5 competitors simultaneously.,"Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1270,Living Walls Interior Design & 3D Studio (Branch 2),Interior Designers & Modular Kitchens,Sector 6 Commercial Complex,Near Ayodhya Chowk,"Rohini, Delhi - 110085",Rs. 30.0 - 33.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.8 Stars (335 Reviews),No Website (Only IndiaMART / Sulekha listing),Managing Partners / Principal Designers,+91 9832 120 511,"High-ticket luxury clients in Rohini Sectors 9, 13 & 14 cannot verify past completed project portfolios online.","Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1271,Shree Balaji Modular Kitchens & Hardware (Branch 2),Interior Designers & Modular Kitchens,Sector 18 Commercial Hub,Badli Road / Samaypur link,"Rohini, Delhi - 110089",Rs. 20.0 - 23.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.7 Stars (115 Reviews),No Website (Only Instagram Profile & WhatsApp link),Managing Partners / Principal Designers,+91 9860 385 333,"High-ticket luxury clients in Rohini Sectors 9, 13 & 14 cannot verify past completed project portfolios online.","Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1272,Zenith Interior Concepts & Woodwork (Branch 2),Interior Designers & Modular Kitchens,Sector 22 Market,Near Pocket 4 Market,"Rohini, Delhi - 110086",Rs. 27.0 - 29.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.7 Stars (215 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Managing Partners / Principal Designers,+91 9828 650 547,Depends on aggregator leads (Justdial/IndiaMART) which are resold to 5 competitors simultaneously.,"Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1273,Crafted Spaces Turnkey Home Interiors (Branch 2),Interior Designers & Modular Kitchens,Sector 25 Marble & Commercial Hub,Near Rithala Industrial Area,"Rohini, Delhi - 110085",Rs. 28.0 - 32.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.4 Stars (225 Reviews),Broken / Inactive Free Subdomain (.business.site discontinued),Managing Partners / Principal Designers,+91 9886 142 362,Lacks a 3D virtual project walkthrough website and interactive modular kitchen cost calculator.,"Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1274,Mahalaxmi Plywood & Modular Studio (Branch 2),Interior Designers & Modular Kitchens,Mangolpuri Marble Market Hub (Rohini Border),Main Outer Ring Road,"Rohini, Delhi - 110083",Rs. 20.0 - 24.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.6 Stars (459 Reviews),No Website (Only IndiaMART / Sulekha listing),Managing Partners / Principal Designers,+91 9896 464 769,No automated WhatsApp lead capture funnel for homeowners looking for turnkey home renovations.,"Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1275,Khandelwal Interior & False Ceiling Decor (Branch 2),Interior Designers & Modular Kitchens,GT Karnal Road Banquet Belt,Alipur / Rohini Extn,"Rohini, Delhi - 110036",Rs. 31.0 - 36.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.5 Stars (138 Reviews),No Website (Only Instagram Profile & WhatsApp link),Managing Partners / Principal Designers,+91 9874 333 500,Lacks a 3D virtual project walkthrough website and interactive modular kitchen cost calculator.,"Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1276,Elite Woodcraft & Modular Kitchens (Branch 2),Interior Designers & Modular Kitchens,Pitampura Commercial Hub,Near Netaji Subhash Place / Rani Bagh,"Rohini, Delhi - 110034",Rs. 19.0 - 24.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.4 Stars (294 Reviews),No Website (Only Instagram Profile & WhatsApp link),Managing Partners / Principal Designers,+91 9891 279 344,Lacks a 3D virtual project walkthrough website and interactive modular kitchen cost calculator.,"Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1277,Dream Homes Architectural & Interior Studio (Branch 2),Interior Designers & Modular Kitchens,Sector 7 Market,Near Rohini West Metro Station,"Rohini, Delhi - 110085",Rs. 25.0 - 27.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.5 Stars (130 Reviews),No Website (Only Instagram Profile & WhatsApp link),Managing Partners / Principal Designers,+91 9836 737 373,"High-ticket luxury clients in Rohini Sectors 9, 13 & 14 cannot verify past completed project portfolios online.","Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1278,Nexus Interiors & Modular Furnishings (Branch 2),Interior Designers & Modular Kitchens,Sector 8 Main Market,Near Rohini East Metro Station,"Rohini, Delhi - 110085",Rs. 12.0 - 16.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.6 Stars (405 Reviews),No Website (Only IndiaMART / Sulekha listing),Managing Partners / Principal Designers,+91 9854 588 221,"High-ticket luxury clients in Rohini Sectors 9, 13 & 14 cannot verify past completed project portfolios online.","Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1279,Royal Living Furniture & Interior Concepts (Branch 2),Interior Designers & Modular Kitchens,Sector 9 Commercial Complex,Near DC Chowk,"Rohini, Delhi - 110085",Rs. 23.0 - 28.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.5 Stars (552 Reviews),Extremely Outdated Static Page (Not Mobile Responsive),Managing Partners / Principal Designers,+91 9824 440 373,No automated WhatsApp lead capture funnel for homeowners looking for turnkey home renovations.,"Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
SST-ROH-1280,Vastu Interior Studio & Turnkey Contractors (Branch 2),Interior Designers & Modular Kitchens,Sector 11 Market,Near G3S Mall & Garg Trade Centre,"Rohini, Delhi - 110085",Rs. 21.0 - 23.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.7 Stars (246 Reviews),No Website (Only Instagram Profile & WhatsApp link),Managing Partners / Principal Designers,+91 9858 180 811,No automated WhatsApp lead capture funnel for homeowners looking for turnkey home renovations.,"Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1281,The Design Bay Architecture & Decor (Branch 2),Interior Designers & Modular Kitchens,Sector 13 Central Market,Ring Road / Bhagwan Mahavir Hospital Road,"Rohini, Delhi - 110085",Rs. 18.0 - 22.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.3 Stars (84 Reviews),No Website (Only Instagram Profile & WhatsApp link),Managing Partners / Principal Designers,+91 9891 609 646,Lacks a 3D virtual project walkthrough website and interactive modular kitchen cost calculator.,"Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",High Priority,Uncontacted / Ready for Pitch
SST-ROH-1282,Marvel Modular Kitchens & Wardrobe Gallery (Branch 2),Interior Designers & Modular Kitchens,Sector 14 Prashant Vihar,Near Fun Cinema / Outer Ring Road,"Rohini, Delhi - 110085",Rs. 30.0 - 33.0 Lakhs/mo,"Rs. 250,000 - Rs. 1,500,000",4.7 Stars (416 Reviews),No Website (Only Instagram Profile & WhatsApp link),Managing Partners / Principal Designers,+91 9811 454 800,Lacks a 3D virtual project walkthrough website and interactive modular kitchen cost calculator.,"Pitch 'SahayShakti Designer Showcase': High-speed 3D project gallery, instant kitchen cost estimator, and exclusive Google organic lead funnel (Zero aggregator commission).",Hot (High Revenue / Zero Web Presence),Uncontacted / Ready for Pitch
