Lead_ID,Business_Name,Category,Address_Locality,Pincode,City,Phone_Contact,Website_Status,Est_Monthly_Revenue,Avg_Ticket_Size,Decision_Maker,Operating_Hours,SahayShakti_Pitch_Strategy,Lead_Priority,Outreach_Status
SST-REAL-ROH-0873,Anganwadi,"Car Detailing, Auto Workshops & Accessories","Rohini Commercial Hub (Near Lat: 28.746, Lon: 77.161)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0899,Anganwadi,"Car Detailing, Auto Workshops & Accessories","Rohini Commercial Hub (Near Lat: 28.745, Lon: 77.161)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0901,Anganwadi,"Car Detailing, Auto Workshops & Accessories","Rohini Commercial Hub (Near Lat: 28.746, Lon: 77.162)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0921,Rama Auto Service Center,"Car Detailing, Auto Workshops & Accessories","Rohini Commercial Hub (Near Lat: 28.733, Lon: 77.164)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0964,Anganwadi,"Car Detailing, Auto Workshops & Accessories","Rohini Commercial Hub (Near Lat: 28.750, Lon: 77.169)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0968,Sangam Tires,"Car Detailing, Auto Workshops & Accessories","Rohini Commercial Hub (Near Lat: 28.755, Lon: 77.161)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0972,Rekhi Motors,"Car Detailing, Auto Workshops & Accessories","Rohini Commercial Hub (Near Lat: 28.713, Lon: 77.180)",110085,"Rohini, Delhi",+91-96437-32640;+91-98106-38706,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0976,Anganwadi,"Car Detailing, Auto Workshops & Accessories","Rohini Commercial Hub (Near Lat: 28.728, Lon: 77.171)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0980,Anganwadi,"Car Detailing, Auto Workshops & Accessories","Rohini Commercial Hub (Near Lat: 28.745, Lon: 77.168)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1014,Auto Broz,"Car Detailing, Auto Workshops & Accessories","Rohini Commercial Hub (Near Lat: 28.731, Lon: 77.117)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1031,Hyundai,"Car Detailing, Auto Workshops & Accessories","Rohini Commercial Hub (Near Lat: 28.715, Lon: 77.116)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1046,TR Sawhney,"Car Detailing, Auto Workshops & Accessories","Rohini Commercial Hub (Near Lat: 28.745, Lon: 77.135)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1062,Vinay Motors,"Car Detailing, Auto Workshops & Accessories","Rohini Commercial Hub (Near Lat: 28.738, Lon: 77.116)",110085,"Rohini, Delhi",+91-98111-43207;+91-98109-17991,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1066,MK Battery and Inverters,"Car Detailing, Auto Workshops & Accessories","Rohini Commercial Hub (Near Lat: 28.738, Lon: 77.116)",110085,"Rohini, Delhi",+91-99538-91464,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1108,Gulati Automobiles,"Car Detailing, Auto Workshops & Accessories",1 Lawrence Road,110085,"Rohini, Delhi",+91-98119-73597;+91-98119-22143,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1122,Captain Radiators,"Car Detailing, Auto Workshops & Accessories",37  Sanjay Gandhi Transport Nagar,110042,"Rohini, Delhi",+91-98111-61083,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1123,India Motor Sales,"Car Detailing, Auto Workshops & Accessories",37  Sanjay Gandhi Transport Nagar,110042,"Rohini, Delhi",+91-98188-20805;+91-80762-77985;+91-97118-02486;+91-97176-57320,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1124,Subhash Radiators,"Car Detailing, Auto Workshops & Accessories",37  Sanjay Gandhi Transport Nagar,110042,"Rohini, Delhi",+91-98918-74381;+91-97187-04026,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1126,Flower Destination,"Car Detailing, Auto Workshops & Accessories","A-114, pocket-D, Deep Enclave, Ashok Vihar Phase-3 Ashok Vihar Road north west",110052,"Rohini, Delhi",+919205250211,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,Mo-Su 08:30-22:00,"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1130,Car Motors,"Car Detailing, Auto Workshops & Accessories",Sanjay Gandhi Transport Nagar,110042,"Rohini, Delhi",+91-97174-36435;+91-88601-91883,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1146,DTDC,"Car Detailing, Auto Workshops & Accessories","Rohini Commercial Hub (Near Lat: 28.744, Lon: 77.146)",110085,"Rohini, Delhi",+91-92125-99670,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1157,Ramesh Motor,"Car Detailing, Auto Workshops & Accessories","Rohini Commercial Hub (Near Lat: 28.733, Lon: 77.089)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1215,Pinkstrings,"Car Detailing, Auto Workshops & Accessories","Shop No G-33 City Centre Mall,  Sector 10, Rohini North West",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1271,Monte Carlo,"Car Detailing, Auto Workshops & Accessories","Rohini Commercial Hub (Near Lat: 28.708, Lon: 77.124)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1331,Bodycare,"Car Detailing, Auto Workshops & Accessories","Rohini Commercial Hub (Near Lat: 28.708, Lon: 77.124)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1339,KISSAN bus service,"Car Detailing, Auto Workshops & Accessories","Rohini Commercial Hub (Near Lat: 28.707, Lon: 77.123)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1442,Tanishk Auto Parts,"Car Detailing, Auto Workshops & Accessories","Rohini Commercial Hub (Near Lat: 28.730, Lon: 77.160)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1444,Maruti Suzuki Arena,"Car Detailing, Auto Workshops & Accessories","Rohini Commercial Hub (Near Lat: 28.731, Lon: 77.159)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1445,Swiss Auto,"Car Detailing, Auto Workshops & Accessories","Rohini Commercial Hub (Near Lat: 28.730, Lon: 77.159)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1486,Tata,"Car Detailing, Auto Workshops & Accessories","Rohini Commercial Hub (Near Lat: 28.757, Lon: 77.148)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1487,Force,"Car Detailing, Auto Workshops & Accessories","Rohini Commercial Hub (Near Lat: 28.762, Lon: 77.146)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1488,Tata Authorised Sevice,"Car Detailing, Auto Workshops & Accessories","Rohini Commercial Hub (Near Lat: 28.774, Lon: 77.142)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1489,Tata,"Car Detailing, Auto Workshops & Accessories","Rohini Commercial Hub (Near Lat: 28.780, Lon: 77.141)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1509,Maruti Suzuki,"Car Detailing, Auto Workshops & Accessories","Rohini Commercial Hub (Near Lat: 28.696, Lon: 77.156)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1510,Maruti Suzuki,"Car Detailing, Auto Workshops & Accessories","Rohini Commercial Hub (Near Lat: 28.696, Lon: 77.156)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1525,Shankar Auto Service Center,"Car Detailing, Auto Workshops & Accessories","Rohini Commercial Hub (Near Lat: 28.716, Lon: 77.139)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1528,Mahindra,"Car Detailing, Auto Workshops & Accessories","Rohini Commercial Hub (Near Lat: 28.716, Lon: 77.139)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1565,Raj Sunshine,"Car Detailing, Auto Workshops & Accessories","Rohini Commercial Hub (Near Lat: 28.721, Lon: 77.176)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1570,Zedex Tata,"Car Detailing, Auto Workshops & Accessories","69/1 Block B, Wazirpur Industrial Area, Ashok Vihar, New Delhi - 110052",110085,"Rohini, Delhi",+919899375800,www.zedextata.com,Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,Mo-Su 09:30-18:30,"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",Warm (Needs Modern Revamp),Uncontacted
SST-REAL-ROH-1598,Spectra Sports Shop,"Car Detailing, Auto Workshops & Accessories","37 Pocket 14 Sector 24, Rohini",110085,"Rohini, Delhi",8743006333,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,Mo-Su 08:00-22:00,"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1604,Renault,"Car Detailing, Auto Workshops & Accessories","Rohini Commercial Hub (Near Lat: 28.706, Lon: 77.173)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1760,True Value,"Car Detailing, Auto Workshops & Accessories","Rohini Commercial Hub (Near Lat: 28.744, Lon: 77.122)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1827,Faizan Motors,"Car Detailing, Auto Workshops & Accessories","Rohini Commercial Hub (Near Lat: 28.721, Lon: 77.171)",110085,"Rohini, Delhi",+91-99538-89893;+91-92053-88576,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1854,Renault Service,"Car Detailing, Auto Workshops & Accessories","Rohini Commercial Hub (Near Lat: 28.722, Lon: 77.162)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1856,Maruti Suzuki Nexa Service,"Car Detailing, Auto Workshops & Accessories","Rohini Commercial Hub (Near Lat: 28.723, Lon: 77.161)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1857,Unity Hyundai,"Car Detailing, Auto Workshops & Accessories","Rohini Commercial Hub (Near Lat: 28.722, Lon: 77.164)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1858,Ring Road Skoda,"Car Detailing, Auto Workshops & Accessories","Rohini Commercial Hub (Near Lat: 28.722, Lon: 77.162)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,Mo-Sa 9:30-18:00,"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1859,Rana Motors Private Limited,"Car Detailing, Auto Workshops & Accessories","Rohini Commercial Hub (Near Lat: 28.721, Lon: 77.162)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 6.0 - 18.0 Lakhs/mo,"Rs. 5,000 - 55,000",Managing Director / Workshop Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti AutoLuxe Portal: Ceramic coating & PPF video showcase, slot booking system, and high-ticket customer conversion funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
