Lead_ID,Business_Name,Category,Address_Locality,Pincode,City,Phone_Contact,Website_Status,Est_Monthly_Revenue,Avg_Ticket_Size,Decision_Maker,Operating_Hours,SahayShakti_Pitch_Strategy,Lead_Priority,Outreach_Status
SST-REAL-ROH-0436,Subway,"Banquets, Restaurants & Event Catering","Rohini Commercial Hub (Near Lat: 28.696, Lon: 77.180)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0437,Invitation,"Banquets, Restaurants & Event Catering","Rohini Commercial Hub (Near Lat: 28.696, Lon: 77.179)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0447,Chaap Factory,"Banquets, Restaurants & Event Catering",shri balaji babosa marg,110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0465,Cafe Masti,"Banquets, Restaurants & Event Catering","Rohini Commercial Hub (Near Lat: 28.719, Lon: 77.066)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0470,Star Catering Concept,"Banquets, Restaurants & Event Catering",H/3-1051  Jahangirpuri,110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0472,Aggarwal Sweet India,"Banquets, Restaurants & Event Catering","Rohini Commercial Hub (Near Lat: 28.724, Lon: 77.171)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0501,Zaid Bakers,"Banquets, Restaurants & Event Catering","Rohini Commercial Hub (Near Lat: 28.727, Lon: 77.171)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0502,Kashmiri Chicken Corner,"Banquets, Restaurants & Event Catering",95  Jahangir Puri,110033,"Rohini, Delhi",+91-92121-66620,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0504,Food Land,"Banquets, Restaurants & Event Catering",786  Jahangir Puri,110033,"Rohini, Delhi",+91 93154 69081;+91 98993 89576,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0551,Aggarwal Sweets & Caterers,"Banquets, Restaurants & Event Catering","Rohini Commercial Hub (Near Lat: 28.729, Lon: 77.165)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0591,Hasija's,"Banquets, Restaurants & Event Catering","Rohini Commercial Hub (Near Lat: 28.723, Lon: 77.166)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0599,Shri bikaner sweet center fast food,"Banquets, Restaurants & Event Catering","Rohini Commercial Hub (Near Lat: 28.723, Lon: 77.167)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0608,MS Residency,"Banquets, Restaurants & Event Catering","Rohini Commercial Hub (Near Lat: 28.720, Lon: 77.168)",110085,"Rohini, Delhi",+91-88262-80065,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0609,Krishna Sweets,"Banquets, Restaurants & Event Catering","Rohini Commercial Hub (Near Lat: 28.720, Lon: 77.168)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0614,Lazeez Zayka,"Banquets, Restaurants & Event Catering","Rohini Commercial Hub (Near Lat: 28.720, Lon: 77.168)",110085,"Rohini, Delhi",+91-93191-46904,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0621,OYO Singh Hotel,"Banquets, Restaurants & Event Catering","Rohini Commercial Hub (Near Lat: 28.720, Lon: 77.169)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0631,Geniyes Cyber Caffe,"Banquets, Restaurants & Event Catering",M 1/2 mahendra park,110085,"Rohini, Delhi",9650076850,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,Mo-Fr 09:00-21:00,"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0640,Genius Cyber Cafe,"Banquets, Restaurants & Event Catering",M1/2,110033,"Rohini, Delhi",9650076850;8750834188,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,Mo-Su 09:00-21:00,"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0669,Aggarwal Standard Sweets,"Banquets, Restaurants & Event Catering","Rohini Commercial Hub (Near Lat: 28.727, Lon: 77.163)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0671,Hare Krishna Traders Ramgarh,"Banquets, Restaurants & Event Catering","Rohini Commercial Hub (Near Lat: 28.728, Lon: 77.162)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0676,Pizzalo Hot,"Banquets, Restaurants & Event Catering","Rohini Commercial Hub (Near Lat: 28.727, Lon: 77.162)",110085,"Rohini, Delhi",+91-91365-85868;+91-88820-41999,https://pizzalohot.com,Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",Warm (Needs Modern Revamp),Uncontacted
SST-REAL-ROH-0681,Aggarwal Sweets,"Banquets, Restaurants & Event Catering","Rohini Commercial Hub (Near Lat: 28.741, Lon: 77.166)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0682,Hotel BNB Palace,"Banquets, Restaurants & Event Catering","Rohini Commercial Hub (Near Lat: 28.720, Lon: 77.169)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0698,Pizza Hut,"Banquets, Restaurants & Event Catering","Rohini Commercial Hub (Near Lat: 28.719, Lon: 77.173)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0706,Hans Sweets,"Banquets, Restaurants & Event Catering","Rohini Commercial Hub (Near Lat: 28.719, Lon: 77.175)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0719,Food Sixteen,"Banquets, Restaurants & Event Catering","Rohini Commercial Hub (Near Lat: 28.717, Lon: 77.171)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0721,Burger King,"Banquets, Restaurants & Event Catering","Rohini Commercial Hub (Near Lat: 28.717, Lon: 77.171)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,Mo-Su 10:00-23:00,"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0728,JPS Cyber Cafe,"Banquets, Restaurants & Event Catering","Rohini Commercial Hub (Near Lat: 28.742, Lon: 77.163)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0738,Shri Ganga Puri Bhandar,"Banquets, Restaurants & Event Catering","Rohini Commercial Hub (Near Lat: 28.718, Lon: 77.172)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0739,Subway,"Banquets, Restaurants & Event Catering","Rohini Commercial Hub (Near Lat: 28.719, Lon: 77.173)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0741,Royal Catering,"Banquets, Restaurants & Event Catering","Rohini Commercial Hub (Near Lat: 28.722, Lon: 77.173)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0748,Pahalwan Vaishno Dhaba,"Banquets, Restaurants & Event Catering",A-296  Majlis Park,110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0757,Oyo,"Banquets, Restaurants & Event Catering","Rohini Commercial Hub (Near Lat: 28.741, Lon: 77.133)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0769,Tyagi Restaurant,"Banquets, Restaurants & Event Catering","Rohini Commercial Hub (Near Lat: 28.746, Lon: 77.167)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0790,Hello China,"Banquets, Restaurants & Event Catering",A-29 Gali #29 Mahendra Park,110033,"Rohini, Delhi",+91-81303-08820;+91-84472-80598,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,"We-Mo 13:00-14:00, 15:00-21:30","SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0804,M/s Sunny Store,"Banquets, Restaurants & Event Catering",51;52  Jahangir Puri,110033,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0831,Gaurav Sweets Corner,"Banquets, Restaurants & Event Catering",A-113 Main Shani Bazar Road,110042,"Rohini, Delhi",+91-92101-13160;+91-92101-41050,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0883,Modakwala,"Banquets, Restaurants & Event Catering",Sector 23 Road,110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0885,Hariram,"Banquets, Restaurants & Event Catering",Sector 23 Road,110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0922,Shri Ram Sweets Corner,"Banquets, Restaurants & Event Catering","Rohini Commercial Hub (Near Lat: 28.733, Lon: 77.164)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0936,A2 Traders,"Banquets, Restaurants & Event Catering",97 Thana Road Bhalaswa Dairy,110042,"Rohini, Delhi",+91-98102-82101,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,"Mo-Su 09:00-13:00, 16:00-21:00","SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0958,Saagar Food Corner,"Banquets, Restaurants & Event Catering","Rohini Commercial Hub (Near Lat: 28.742, Lon: 77.166)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0961,Hello China,"Banquets, Restaurants & Event Catering","Rohini Commercial Hub (Near Lat: 28.723, Lon: 77.167)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0965,Nice Restaurant,"Banquets, Restaurants & Event Catering",Gali Number 12 Swaroop Nagar,110085,"Rohini, Delhi",+91-81789-42467;+91-80764-64059,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1001,Punjabi Chaap Corner,"Banquets, Restaurants & Event Catering","Rohini Commercial Hub (Near Lat: 28.718, Lon: 77.172)",110085,"Rohini, Delhi",+91-935-088-7315;+91-999-089-1469,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1011,Punjab Sweets,"Banquets, Restaurants & Event Catering","Rohini Commercial Hub (Near Lat: 28.728, Lon: 77.114)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1012,Subway,"Banquets, Restaurants & Event Catering","Rohini Commercial Hub (Near Lat: 28.734, Lon: 77.114)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1013,Bansi Wala,"Banquets, Restaurants & Event Catering","Rohini Commercial Hub (Near Lat: 28.732, Lon: 77.118)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-1017,Chinese Wok,"Banquets, Restaurants & Event Catering","Rohini Commercial Hub (Near Lat: 28.735, Lon: 77.114)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 10.0 - 35.0 Lakhs/mo,"Rs. 50,000 - 5,00,000",General Manager / Banquet Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti GrandEvent Portal: 360-degree virtual walkthrough, interactive menu package builder, and direct wedding consultation booking.",HOT (Zero Web Presence / High Revenue),Uncontacted
